,price
1335301,1099000
1269582,1995000
1335295,1825000
1342033,399000
1331786,859000
1319016,419000
1349358,689000
1347843,824999
1350721,649900
1310217,718000
1343469,519990
1314156,799000
1330757,1475000
1276543,438000
1324363,2500000
1332524,355000
1353978,774000
1330642,1998000
1258974,4750000
1341611,559900
1282777,640000
1328622,950000
1268704,750000
1312871,458500
1281385,710000
1343724,625000
1349680,389000
1343280,407500
1326117,875000
1262036,2200000
1325022,698000
1355980,759000
1355695,567740
1319367,1588888
1260789,719000
1282339,2700000
1337758,1445000
1354572,1195000
1279104,830000
1334795,819900
1263705,695000
1323813,1890000
1296552,704000
1286562,340000
1346477,220000
1261848,7350000
1259245,798000
1328371,2999000
1336490,1375000
1312428,675000
1348727,650000
1285458,3600000
1330177,1250000
1349181,525000
1332346,290000
1353755,225000
1337851,699000
1261426,588000
1306241,1980000
1332831,769000
1259850,649099
1331229,740000
1344852,31900
1276504,499900
1353498,439900
1300187,419000
1338462,619900
1330937,1165000
1344761,239000
1264218,2895000
1349561,696000
1304277,599000
1320193,679000
1336910,915759
1327416,1298000
1345681,330000
1295893,975750
1278557,276999
1348494,869900
1264284,830000
1334438,649000
1289611,335000
1281611,380000
1283265,3950000
1291572,230000
1310131,440000
1286739,1595000
1344595,269900
1296347,459900
1265898,499900
1322874,1595000
1272570,1499000
1352751,899000
1285395,725000
1300035,455000
1292891,2495000
1318848,699999
1313977,519000
1308040,799000
1271856,5795000
1290834,355000
1277742,425000
1279267,429900
1263579,750000
1309679,265000
1269831,449888
1263953,989000
1265881,675000
1273246,775000
1281495,790000
1269249,489000
1260749,1225000
1269853,644000
1321797,1495000
1311409,389500
1293819,950000
1330590,699999
1332233,279000
1310106,515000
1339988,250000
1326653,1098000
1340580,589900
1271894,5250000
1259081,3795000
1264181,1295000
1314871,100000
1350298,649900
1259071,8000000
1301845,699000
1335906,235000
1291493,2800000
1286969,969900
1343618,499000
1343065,525000
1350542,759000
1330700,1498000
1324572,1750000
1298040,479000
1279139,472500
1265150,995000
1275230,759900
1318654,360000
1335747,570000
1274839,1200000
1261344,699900
1294073,574900
1290084,3850000
1313256,1740000
1280634,849000
1290830,465000
1271136,618888
1306567,3199000
1342022,685000
1340385,155000
1265812,889000
1295884,350000
1348611,419900
1350974,645000
1349508,635000
1262867,900000
1310984,415000
1260097,1100000
1353491,379000
1317948,679999
1334307,595000
1350592,500000
1319984,249000
1306644,1499000
1266074,250000
1266564,849000
1291207,750000
1346136,585000
1311332,749999
1328920,1100000
1316134,560000
1309911,359900
1322762,4498000
1321283,415000
1291229,130000
1343366,786893
1264315,1695000
1335977,2098000
1328211,1095000
1312974,825000
1263411,7250000
1268414,928000
1289346,8250000
1278207,750000
1266013,675000
1297378,349900
1338833,750000
1263117,1149000
1337569,1398800
1286368,4995000
1257676,725000
1340188,385000
1334682,833154
1323865,3949000
1261646,829000
1315311,435000
1274270,589900
1280911,370000
1271160,2499000
1354651,595000
1291556,380000
1293425,465000
1267800,375000
1317739,474155
1302420,885000
1287724,799000
1328571,849000
1333890,548888
1263932,895000
1326847,1785000
1328646,699000
1326790,2695000
1257412,449000
1327230,1049000
1334132,710000
1297844,850000
1347871,734450
1265919,450000
1259141,628000
1284269,949000
1332541,1250000
1337698,2600000
1338391,438888
1285206,3598000
1268841,3800000
1356789,425000
1329475,2998800
1336474,820000
1266945,830000
1274893,899900
1347051,1100000
1265200,1549000
1279475,520000
1262764,1200000
1349526,655000
1320206,179999
1345186,215000
1333992,2599000
1321067,425000
1262445,1075000
1349841,935000
1271788,4475000
1268585,439900
1302333,710000
1322737,10280000
1353011,449000
1252693,989999
1341628,309000
1263152,679000
1340451,1288800
1252469,2125000
1252664,749000
1318730,335000
1281006,495000
1356057,279000
1303962,275000
1301356,120000
1319821,370000
1277765,200000
1295297,345000
1291967,2800000
1346819,399000
1297618,379000
1347091,635000
1287501,1549900
1293491,1700000
1267994,1995000
1269195,650000
1270908,540000
1354719,499000
1305101,649900
1300404,435000
1292801,225000
1329239,350000
1262438,830000
1261506,1095000
1354051,299999
1275465,750000
1275520,749900
1275554,774900
1282750,525000
1253265,1695000
1260911,879900
1330530,2749000
1319106,130000
1348312,525000
1304602,849900
1272279,699000
1290562,475000
1321999,697000
1306852,779000
1351958,1840000
1354561,499000
1269238,1988000
1352320,1052485
1300290,420000
1303162,499800
1328633,899950
1268830,599000
1286094,2995000
1285871,3495000
1268668,976000
1320115,365000
1306103,1950000
1271608,4500000
1348745,525000
1327093,979000
1352803,52500
1317388,459900
1285128,3499999
1348265,475000
1332095,939000
1280278,189900
1263076,2500000
1264565,779000
1262923,825000
1340367,950000
1277709,579000
1291626,310000
1327209,1749000
1282504,1169999
1355422,489500
1355362,419900
1296864,310000
1290900,319000
1284838,659000
1272954,1800000
1340230,630000
1274685,2575000
1263154,570000
1355091,799000
1264387,3700000
1267048,1499000
1353157,745000
1266476,990000
1259022,459000
1356117,549000
1354574,579000
1286604,1225000
1285662,759000
1299108,445000
1302900,340000
1292481,525000
1349632,489000
1259252,1200000
1319435,359900
1311692,228000
1285593,740000
1276170,750000
1306922,625000
1277546,729990
1328390,583000
1274844,357995
1260933,2495000
1334584,570000
1331353,825000
1318715,409000
1323730,1188000
1278714,899900
1342081,564000
1282437,926364
1258495,1499000
1348379,450000
1320404,349000
1286548,7995000
1355172,429500
1271535,650000
1341408,764000
1280650,383500
1352285,1399000
1307655,685000
1329521,1602460
1292349,399000
1258916,8850000
1340565,1395000
1283596,1680000
1266527,1620000
1316940,375000
1268839,719000
1287026,689900
1262464,1500000
1320317,1245000
1319495,190000
1269550,1950000
1351982,325000
1279480,640000
1350797,729875
1326732,1335000
1269610,1975000
1260109,525000
1287036,495000
1305208,499000
1348625,1200000
1350024,1050000
1314789,370000
1287616,640990
1287564,539000
1284733,1399800
1343978,1200000
1279548,529000
1279570,475000
1285523,774900
1286120,849000
1289551,359000
1304730,650000
1340717,120000
1295270,363000
1258505,920000
1274655,17000000
1278957,580000
1258261,1029000
1306348,585000
1333149,949990
1338639,1150000
1332700,890000
1346637,455000
1290870,165000
1353582,575000
1307568,985000
1331464,2899999
1323345,2498888
1260652,1800000
1335628,535000
1279547,533990
1313198,509000
1319189,262000
1324355,1899950
1271898,9995000
1355055,465000
1352084,729000
1353901,599999
1305086,645000
1308961,265000
1331522,799900
1334400,899000
1334286,949946
1294147,549000
1310014,451000
1273881,720000
1310215,845000
1348862,450000
1334310,1395000
1340818,525000
1349928,899990
1253907,1995000
1334755,569000
1309888,329900
1259228,1785000
1332826,499950
1337914,2990000
1281506,960000
1313233,1800000
1336198,1350000
1307851,839000
1344635,299950
1262718,1895000
1348712,624999
1317105,280000
1346660,618000
1327959,799000
1307230,1450000
1340679,1800000
1332379,450000
1321979,950000
1267055,739995
1262684,1275000
1311770,245000
1286556,10900000
1294791,189000
1295793,580000
1265101,919900
1350234,886050
1271489,579000
1270953,899950
1319213,380000
1326971,1795000
1317662,380000
1334447,420000
1310616,450000
1330087,699950
1260378,2775000
1290826,279000
1302514,444900
1356565,399000
1303708,500000
1284226,1064900
1299115,310000
1348628,629000
1293903,1895000
1265737,1100000
1285809,699000
1317490,485999
1292252,399000
1326901,965000
1343939,2495000
1346565,1349900
1290909,267000
1311695,450000
1303694,525000
1271364,1379000
1263038,1895000
1351943,639000
1271418,799000
1299315,525000
1341080,819000
1337819,1495000
1265966,185000
1285780,740000
1272493,829900
1349447,585000
1298030,699000
1280343,865000
1261571,899000
1349296,520000
1350143,879990
1357069,637500
1270486,3750000
1266928,689999
1258911,880000
1291443,415000
1263812,1025000
1319878,490000
1330720,2200000
1287451,497000
1298707,588888
1279800,549900
1287455,612000
1278209,825000
1338724,599950
1312705,995000
1263396,485000
1306386,1099000
1325063,1595000
1322759,3998000
1267124,725000
1328420,1500000
1292696,999950
1278443,410000
1347787,685000
1262700,599900
1271262,1249000
1354966,615000
1348051,375000
1323657,4298000
1332393,1649888
1356688,459900
1258048,1050000
1321460,499500
1295867,289999
1351562,300000
1305974,1348000
1348082,1250000
1305816,649990
1341445,439999
1357793,299000
1353495,375000
1316694,546000
1259611,4975000
1338698,600000
1343395,490030
1331058,409000
1308121,2900000
1273874,799900
1336180,728000
1331239,1950000
1334546,428000
1350147,1450000
1313415,6500000
1302228,599900
1319973,1150000
1347743,534900
1276299,999000
1321440,315000
1258607,1595000
1305614,340000
1262461,649900
1281643,1500000
1312934,568000
1209505,119000
1306321,2650000
1307369,895000
1300426,895000
1291704,225000
1288164,595000
1288219,2399000
1300919,489000
1278915,535000
1337125,13200000
1346585,219950
1295413,354999
1334021,599000
1302752,649900
1290496,662000
1262278,1399000
1307494,599900
1349234,479000
1329370,559900
1309302,2799999
1300620,585000
1260092,839900
1320052,299000
1313962,499000
1357901,495000
1344214,579000
1329826,525000
1351005,739000
1288433,7250000
1304963,510000
1333312,315000
1305857,925000
1331525,589000
1262845,698000
1338137,2698000
1343941,650000
1270645,1995000
1343200,639000
1276583,799999
1271588,1249999
1323172,1899000
1337900,515000
1313235,2500000
1298081,729999
1289162,3499000
1332216,2099000
1326629,999000
1257507,699000
1349864,419000
1335664,1199888
1295249,470000
1339274,399000
1273848,875000
1271447,145000
1321298,535000
1330593,1798000
1302454,574900
1321741,599000
1260917,750000
1299071,450000
1270399,2999950
1299036,449000
1349644,1600000
1346120,440000
1329248,989000
1283978,748500
1251868,369000
1295084,265000
1270670,975000
1265104,1100000
1330693,1250000
1338581,275000
1350971,620000
1292611,2800000
1348215,415000
1337869,1499000
1300824,599900
1331251,6950000
1311243,389900
1309907,325000
1330578,999000
1337889,799000
1352221,869000
1323671,1725000
1261324,2999000
1288806,3200000
1338368,450000
1259910,1150000
1286387,450000
1259620,3950000
1261387,1650000
1314964,479900
1298736,483000
1328970,799000
1319498,200000
1326638,1228000
1311329,435000
1322493,899000
1333331,969000
1276396,740000
1317921,250000
1272225,9250000
1309817,389000
1304582,699000
1345403,699000
1337560,899999
1333439,1500000
1288285,1199900
1328300,615000
1349682,625000
1330473,639950
1277061,1780000
1275638,1080000
1293591,899900
1271000,789000
1306452,1300000
1289046,789000
1338323,9800000
1334662,737000
1349252,365000
1267911,10950000
1289804,635000
1263433,860000
1329440,845000
1332540,949000
1290733,94900
1338104,619000
1263631,800000
1262822,750000
1306415,3295000
1276269,798888
1260676,1550000
1311355,321000
1260232,2350000
1297176,699999
1262875,798000
1305500,449888
1289535,950000
1293533,989000
1258342,839000
1259552,1799999
1301020,529900
1346047,749000
1306675,750000
1312707,2545000
1317599,624900
1328403,897700
1274547,809900
1260500,1250000
1321858,3200000
1295788,268500
1348942,499900
1259062,799000
1308693,495000
1263982,430000
1305446,492900
1252282,599000
1351864,707000
1272320,960000
1305502,499000
1339588,769999
1282919,1100000
1338892,895000
1302644,800000
1305911,999800
1258097,1200000
1330046,938888
1290992,350000
1270607,149500
1263345,1395000
1279255,595000
1306859,998000
1330618,720888
1349380,465900
1319440,300000
1357674,175000
1279143,715000
1288994,1075000
1268647,699999
1283252,3950000
1357252,250000
1323650,2298000
1311608,629999
1332197,799000
1291830,489000
1343913,289000
1300429,445000
1341013,520000
1304775,549000
1298724,665000
1316290,574900
1329603,4500000
1303422,480000
1343622,545000
1302372,565000
1333694,349000
1330013,379777
1310141,169900
1335595,765000
1289973,579990
1282466,369000
1267244,699000
1265183,1495000
1354634,229000
1328002,799000
1266979,960000
1312811,1225000
1264397,24995000
1337326,829000
1283475,850000
1292263,3195000
1287881,1649000
1315315,530000
1320715,520958
1276926,590000
1257568,1625000
1338995,799000
1333801,2249000
1356527,349000
1270730,1059995
1319329,229900
1323147,2250000
1267347,929900
1335933,2495000
1353939,745000
1275514,937500
1292336,439900
1351285,299000
1348601,870000
1317375,530000
1271956,6695000
1269111,1799000
1281009,739000
1305021,649000
1330317,1488000
1271539,939950
1306046,1799000
1271044,1199950
1285021,859000
1307358,119000
1330840,699000
1279205,799000
1295254,425000
1345081,415000
1338480,284900
1353151,749900
1284928,1950000
1332655,829000
1350050,1150000
1312867,430000
1352387,581950
1289912,615000
1309737,715000
1333054,875000
1347568,399000
1273280,715000
1301729,660000
1274251,1700000
1346947,719000
1326177,1499000
1268609,2799000
1348672,519000
1298792,241000
1291011,750000
1268034,1300000
1315299,579524
1286403,1200000
1323589,3698000
1295002,185000
1357041,613800
1352304,718000
1333702,450000
1358095,599900
1328372,599000
1296524,999900
1286696,795000
1340960,640000
1285292,1675000
1291641,950000
1268796,469000
1270895,769000
1277017,599000
1351688,775000
1302413,609990
1318806,474900
1265144,2695000
1355816,299000
1328938,499900
1322706,6999999
1348895,180000
1347448,749000
1352373,509000
1302015,520000
1259377,1370000
1265635,1774000
1340178,399900
1343093,749900
1355985,679500
1285012,1235000
1330136,1599800
1318695,115000
1318368,269500
1262518,539900
1350718,3000000
1345967,365000
1271942,18900000
1284810,2385000
1353865,175000
1349127,509999
1308683,155000
1297485,479999
1343023,579000
1257633,328900
1342397,525000
1354774,450000
1344733,389000
1330340,1250000
1266060,1095000
1329219,400000
1312615,655000
1277056,995000
1264073,3300000
1262696,1099000
1261730,830000
1334951,725000
1340543,475000
1353962,250000
1328459,699000
1278840,315000
1299340,1100000
1337987,2988000
1340171,539000
1336973,1845000
1313033,349000
1269809,1599000
1347352,270000
1315758,425000
1271953,1895000
1323390,3498000
1261745,799000
1332819,2400000
1328368,1295000
1349753,485000
1345269,599000
1330814,699950
1316990,650000
1323969,3998000
1312915,925000
1275687,520000
1259399,1000000
1285507,1399000
1294016,195000
1332984,2238000
1268584,12975000
1279766,729270
1264260,1395000
1296353,399900
1300917,450000
1302017,502031
1304934,1200000
1340325,499000
1347247,700000
1273096,2699999
1347961,279900
1279076,230000
1290658,339000
1289311,600000
1276313,750000
1270557,1299000
1273466,6995000
1266847,512000
1341802,575000
1330477,1750000
1278494,760773
1322446,2498000
1302855,520000
1302754,719000
1321410,245000
1268362,11995000
1354099,385000
1309844,275000
1257677,1150000
1292432,1295000
1303953,308000
1233103,90000
1282741,510000
1341519,349000
1257785,2000000
1340090,569500
1267319,550000
1295901,359000
1321123,235000
1260677,899900
1322212,4245000
1341228,274999
1317919,407000
1350879,1975000
1327475,2495000
1356458,369000
1285508,1995000
1355536,129900
1334977,675000
1335712,770000
1289339,1100000
1276992,689000
1282834,1399900
1282398,895000
1275407,999000
1332777,1650000
1300310,399900
1265522,1150000
1259933,1650000
1310354,459990
1301267,441000
1268422,4599000
1351424,389900
1340723,695000
1278619,345000
1273529,950000
1268756,540000
1327199,1450000
1271327,6495000
1310225,220000
1314968,357900
1340786,414000
1328871,794101
1307615,735000
1293044,439999
1261070,1495000
1319040,399000
1325832,1095000
1283992,875000
1303061,640000
1263826,1290000
1351029,819000
1258624,788000
1279948,925000
1260991,925000
1342028,825000
1279347,950000
1344388,685000
1305262,465000
1322777,1199000
1319082,625000
1269909,610000
1298475,265000
1309742,439900
1287461,799900
1313949,230000
1352797,275000
1337337,1088000
1265715,415000
1298173,535000
1335697,1895000
1268593,1499000
1319661,230000
1350142,699000
1299483,850000
1289666,775000
1295362,250000
1321957,685000
1278900,528000
1317428,185000
1336098,899000
1320577,500000
1261954,769000
1325605,450000
1263374,1000000
1288639,1000000
1296877,424500
1271763,8950000
1339150,1150000
1282028,1600000
1259724,1165000
1257391,795000
1312719,1350000
1349009,699000
1337295,1349000
1287129,584240
1308686,197900
1292946,335000
1280661,950000
1286533,14750000
1307463,4950000
1346798,670000
1259711,1800000
1307330,2165000
1265642,499000
1258070,1595000
1288587,156500
1304757,525000
1356066,349950
1257502,540000
1266109,1175000
1288435,6500000
1303353,339900
1304813,549900
1339521,385000
1284826,3875000
1327936,999000
1280653,889000
1260432,649999
1271591,325000
1274186,1350000
1274279,500000
1355073,599900
1283204,6795000
1342590,325000
1300873,698000
1291809,1295000
1264746,899980
1344489,699900
1342403,450000
1349539,779000
1273681,789000
1332104,2399000
1307502,645293
1322130,385000
1278861,550000
1252899,625000
1324694,1299000
1291157,604500
1310233,325000
1319619,197000
1315619,149000
1303710,369000
1275756,799500
1292940,320000
1351519,587385
1263370,1025000
1350698,925000
1273561,1000000
1252432,1395000
1276840,775900
1270950,900000
1348130,665900
1261706,2250000
1330631,998900
1281051,535000
1313264,195000
1300819,449000
1323192,2280000
1286648,678000
1253004,3275000
1310807,364900
1338281,1400000
1347075,450000
1285371,4550000
1269851,2150000
1345830,550000
1257214,849000
1306476,849900
1287087,835000
1323761,1198000
1332793,510000
1320319,330000
1263680,1749947
1275244,1000000
1334098,589100
1324678,1770000
1351897,679000
1266026,2975000
1276429,1198000
1309902,469900
1342065,850000
1289469,819000
1312534,719000
1257601,1200000
1276580,1349800
1274726,925000
1343081,209900
1348604,560000
1266241,525000
1307560,999000
1283583,6500000
1264658,2488000
1276770,1080000
1340706,699000
1265773,3800000
1314529,320000
1261948,649999
1311537,295000
1317725,409900
1311311,440000
1311612,349000
1330911,2490000
1291608,255000
1273455,995000
1306200,449000
1320250,449000
1323591,4495000
1290109,2695000
1268050,1699000
1306716,1499000
1280538,324000
1348815,450000
1312408,450000
1280997,675000
1272192,1100000
1349066,349950
1309614,495000
1269519,1049000
1343115,439995
1341401,259900
1283187,999000
1348914,409200
1258512,699900
1282662,1150000
1257612,2300000
1340227,495000
1263743,625000
1306042,3888888
1333885,529000
1260164,1495000
1276282,1100000
1288509,849999
1326071,1995000
1327335,1125000
1276416,575000
1311302,348800
1319914,839900
1280959,826000
1291386,460000
1265299,920000
1332317,899900
1295054,315000
1263289,2699000
1271510,999999
1337344,3000000
1305743,424999
1322441,1080000
1332913,615000
1279323,449900
1299445,418000
1328654,1495000
1330056,648000
1284449,385000
1334339,639000
1313812,1139000
1279320,440000
1275340,999000
1306850,1025000
1311211,945000
1297145,499900
1270661,889950
1275393,625000
1348923,389000
1263078,749900
1353877,615000
1272087,1295000
1257853,635000
1299058,535000
1275479,1299999
1335024,899476
1334144,459900
1351299,340000
1313506,585000
1276478,465000
1320328,230000
1260760,585000
1291059,625000
1335818,649000
1260300,685000
1284958,1399900
1330742,4125000
1302389,480000
1343363,714583
1266832,8995000
1261739,949000
1337040,1799950
1285051,5750000
1322582,1999000
1281853,780000
1321991,2449900
1348930,950000
1319641,829900
1283477,1260000
1266327,3600000
1277971,462000
1283941,700000
1351348,399900
1325128,989000
1262601,2350000
1292367,339000
1259550,515000
1291457,887500
1287800,375000
1317742,536000
1311352,399309
1271564,1500000
1349913,465000
1257892,795000
1266069,859000
1332691,425000
1285185,731000
1298813,399000
1264484,1128000
1337684,1599000
1307607,565000
1327210,649000
1322473,4488000
1319335,569000
1280306,1800000
1277424,1120000
1335615,800000
1317663,325000
1327533,550000
1292497,410000
1259369,599000
1257167,635000
1274622,1150000
1287824,1088800
1336686,598888
1317145,100000
1313973,639500
1259453,1250000
1342482,899000
1292405,450000
1284300,815000
1311647,69900
1261928,1995000
1284416,900000
1319508,265000
1257881,825000
1350691,699900
1263199,600000
1336900,799000
1351160,900000
1259848,790000
1308101,1975000
1335158,795000
1274544,845000
1334582,525000
1303662,335000
1327613,1830000
1338888,885000
1270613,820000
1263274,1450000
1306025,2488000
1321266,480000
1301940,969000
1257387,519000
1273138,1200000
1286015,1199000
1357314,269000
1323367,1649000
1271039,1099000
1329708,998000
1283935,677000
1325438,1050000
1345367,529000
1323215,1399000
1296764,260000
1311735,325000
1337374,1750000
1287303,586900
1314702,349900
1293340,225000
1261274,639900
1271999,4450000
1252535,629900
1266653,998000
1264824,3695000
1263866,2300000
1279270,378000
1267928,4900000
1270785,549999
1328732,449000
1266250,799990
1351234,340000
1287316,600000
1351581,380000
1258129,1075000
1287736,2000000
1273713,985000
1273784,1600000
1341204,349900
1266184,1290000
1264107,1249000
1332608,829000
1349853,650000
1263684,2700000
1278403,525000
1318914,825000
1268743,389000
1334437,739900
1313538,615000
1277406,430000
1326000,1630000
1328849,11495000
1280685,1375000
1281165,1025000
1259628,849900
1266854,975000
1304755,555000
1267136,429900
1333737,513900
1303133,485272
1340517,389500
1284707,1199000
1266053,650000
1349681,479900
1350304,669900
1292822,365000
1292994,4498000
1302408,650000
1300760,615000
1348221,445000
1266321,899000
1293645,729900
1268092,7900000
1325802,1195000
1302550,340000
1339125,524000
1260723,519999
1305083,689900
1344796,815000
1274127,668880
1303404,135000
1253071,485000
1356532,369000
1322190,924500
1333532,718000
1282274,169000
1333022,400000
1283600,249900
1345045,6820000
1312368,650000
1257971,649999
1319610,550000
1337783,499000
1311475,174500
1262740,2495000
1303291,525555
1299270,378778
1345359,3225000
1337473,899000
1262493,1850000
1321406,550000
1318656,529000
1347278,1325000
1301249,469000
1353137,289000
1334738,620888
1328534,2495000
1322489,1050000
1332516,1265000
1342222,515000
1262870,549000
1279132,475000
1336427,2300000
1270829,625999
1351366,399900
1298590,799900
1260661,575000
1298653,140000
1269408,1699000
1314296,224900
1309154,1299000
1347082,695000
1275661,950000
1326617,878000
1259774,899000
1264724,1995000
1309123,1190000
1339573,699000
1259195,899000
1260286,11750000
1315993,129900
1328263,1195000
1257921,1195000
1334608,690000
1271529,1199999
1344628,595000
1348820,469000
1276104,389000
1344164,375000
1336544,699000
1328706,625000
1348787,549900
1306655,2650000
1328529,799000
1323771,1788000
1321036,325000
1270946,739000
1271233,798000
1270512,4500000
1303292,605000
1336232,1150000
1257393,1849000
1273727,6865000
1284648,749000
1322085,1795000
1333381,169500
1329900,1150000
1323586,1599888
1309675,269000
1311552,415000
1343883,150000
1352906,449000
1289760,740000
1338928,479950
1318854,525000
1285322,575000
1354884,510000
1262973,998000
1329773,998000
1337581,2099000
1281162,799000
1293510,1395000
1335319,1995000
1291613,355000
1342833,549000
1278263,630000
1332843,950000
1285827,619999
1342876,330000
1321051,460000
1273235,8495000
1322512,1250000
1279631,378800
1293588,6500000
1357074,439900
1328926,699000
1325875,1648000
1265267,890000
1281015,515000
1258486,1248000
1280898,1800000
1318724,465000
1350514,563490
1310944,300000
1263780,899900
1302955,379900
1303132,497774
1305123,630000
1343306,740000
1302291,405000
1341886,409999
1352746,110000
1264529,699000
1289895,825000
1284267,865000
1292201,749000
1337786,1249000
1299427,469990
1311283,299900
1272070,20500000
1350240,1950000
1309019,400900
1252746,850000
1263054,715000
1264071,1199000
1309413,6995000
1356063,430000
1291425,476000
1258423,980000
1270923,520000
1278460,799000
1282144,730000
1257491,3300000
1304812,579000
1347201,450000
1300195,516000
1267635,525000
1323238,2480000
1311388,514900
1325724,599000
1332308,250000
1357221,599000
1336950,1175000
1311651,459000
1294124,1299000
1266649,510000
1320413,325000
1338024,1398000
1348773,439000
1307452,1995000
1342180,585000
1302593,549900
1346098,185000
1338593,502990
1291241,350000
1293494,595000
1282410,779999
1287016,299000
1347284,1695000
1257844,710000
1353696,399900
1293221,1899000
1299313,399000
1328687,649000
1293978,350000
1285042,4999000
1305924,1199900
1300257,526000
1334479,635000
1272518,1275000
1322077,2250000
1340018,415000
1268404,1389000
1350482,684429
1355694,538610
1306974,875000
1297628,375000
1321375,679900
1302983,389900
1275334,840000
1327261,1895000
1343626,457990
1333664,939000
1288234,3300000
1264329,1395000
1289156,3599999
1312914,599000
1334920,649000
1259064,1780000
1353140,474900
1264176,1050000
1267714,649000
1259480,724000
1349376,699000
1350192,825000
1346875,414836
1259974,689000
1267389,898000
1310924,8000000
1336844,699000
1262826,879000
1268655,525000
1325893,825000
1270991,875000
1323802,1499000
1261822,2250000
1281606,749900
1266425,675000
1279995,775000
1355918,69900
1261561,2350000
1352067,356000
1260448,699000
1284800,2000000
1341659,465000
1352440,79900
1324354,1648000
1355068,295000
1295796,535000
1273895,1595000
1261471,799000
1280009,679000
1297719,490000
1288836,1289000
1310085,175000
1291666,1195000
1321489,1850000
1253201,775000
1325529,1095000
1333085,1374888
1330965,959888
1262378,699000
1347330,997500
1278526,575000
1341885,469000
1353580,449900
1258289,2695000
1273075,2000000
1277346,430000
1300229,450000
1307754,249000
1312925,750000
1282177,630000
1304740,545000
1271616,450000
1341903,1599000
1330844,1999999
1270665,3799999
1332349,799950
1263403,515000
1334875,2099888
1317518,595000
1348964,535000
1342477,439000
1268095,2395000
1313227,865000
1302817,684500
1306604,3500000
1271392,775000
1281884,859000
1292255,1724999
1260166,869900
1263108,950000
1305404,557990
1343227,529000
1274511,1175000
1312921,530000
1319682,325000
1266698,750000
1345937,225000
1284863,162500
1342366,675000
1297107,340000
1288618,1099000
1284859,3495000
1209508,85000
1353673,975000
1350364,325000
1343247,399950
1322522,1150000
1320139,300000
1311445,329999
1306928,799000
1263774,499900
1340880,499000
1276076,510000
1303119,525000
1261751,749000
1310382,165000
1329869,1398800
1282463,799999
1339828,609000
1328485,674999
1268224,3350000
1327967,1180000
1260202,2399000
1313363,974000
1282341,3500000
1352280,814000
1300743,829000
1310360,311900
1316852,355000
1297675,449000
1252949,539000
1349742,667000
1308184,489000
1346035,185000
1337138,1395000
1270000,999000
1260311,2195000
1252547,12500000
1326052,524998
1306372,1995000
1277377,650000
1313309,1399999
1320184,305000
1261629,888000
1330931,2398000
1277393,499500
1294904,749000
1279162,850000
1268364,4395000
1304584,479000
1349355,399000
1303211,512561
1312709,2500000
1353154,480000
1272202,2600000
1307177,809000
1347826,639000
1341129,530000
1334443,735570
1271658,1015000
1266659,748888
1341169,356900
1294516,359000
1285421,1500000
1301812,350550
1262896,1138000
1352334,1449999
1266005,679900
1271890,12950000
1271673,842000
1348889,289900
1349827,359500
1339362,529999
1316403,647000
1341756,484950
1336019,1099999
1344179,299900
1257901,595000
1270471,417500
1310351,321225
1272244,1699000
1261773,899000
1308263,15000000
1356530,360000
1262048,874888
1321572,155000
1273261,18500000
1313601,14000000
1339129,345000
1293290,1100000
1271526,815000
1321137,647550
1267087,2950000
1322173,851226
1337642,1499888
1302592,274990
1264419,2000000
1264290,799900
1333140,980000
1302893,750000
1257880,699999
1311798,196000
1348327,935000
1276686,625000
1272839,469000
1278835,469000
1292389,1269269
1262147,910000
1269119,775000
1319240,500000
1343131,295000
1338735,399900
1344272,475000
1260816,4995000
1307181,739000
1284279,769900
1293582,465000
1260385,1395000
1341059,459950
1278514,969000
1279655,469000
1292185,349000
1263942,2900000
1296556,1399999
1335473,329000
1342513,850000
1259804,620000
1290252,160000
1351258,1275000
1347617,390000
1328917,899000
1277051,1374000
1304712,590000
1302320,655000
1278224,633000
1334623,458350
1259635,851000
1322753,4100000
1292493,525000
1258458,3900000
1353648,550000
1263207,1799000
1258785,995000
1263368,749000
1319008,530000
1349070,490000
1344223,499000
1264235,850000
1295467,325000
1313124,589500
1342187,708999
1290150,490000
1323499,1299000
1258257,1229000
1312889,7995000
1287653,725000
1334901,950000
1259202,1799900
1323037,1890000
1279578,494888
1309889,762500
1312531,569900
1269311,870000
1259325,2394000
1298070,975000
1313974,424900
1270593,3900000
1272370,3999900
1284019,949000
1352044,990000
1260101,3752150
1261864,649900
1303943,599999
1356651,1200000
1319714,479900
1308294,275900
1260249,4800000
1340838,639000
1346734,2099000
1253868,28500
1302897,520000
1265254,580000
1257306,797000
1321490,329000
1344430,2495000
1268152,4995000
1349222,595000
1289064,1680000
1319669,445000
1278822,600000
1307545,1100000
1328233,889000
1348606,679000
1287549,625000
1279174,680000
1269485,1299900
1274642,10000000
1341862,255900
1272862,420000
1330365,1499888
1267942,459000
1350693,499900
1350862,540000
1347215,1550000
1340986,1149500
1283575,349900
1269356,1300000
1342600,419000
1328327,1099000
1327778,2422500
1271689,3990000
1300821,480990
1333580,1800000
1287165,395000
1287752,495000
1284520,580000
1284081,2188888
1311263,259000
1299646,476000
1323476,3100000
1308738,309900
1300534,565000
1335373,320000
1298614,549900
1259642,899000
1350443,730000
1295097,219500
1274306,385000
1257430,649900
1307665,495000
1320241,1490000
1279266,400000
1357632,137900
1352071,899000
1325923,1295000
1344870,689000
